project_id,project_name,start_date,end_date,status,budget,department_id
22128,Visionary composite protocol,2025-08-05,2025-08-16,Completed,1143344,3
22129,Re-engineered bifurcated solution,2024-04-20,2025-02-22,Active,2276302,1
22130,Decentralized contextually-based installation,2023-07-05,2024-04-16,Active,3359479,4
22131,Open-source directional encryption,2024-11-17,2025-05-11,Completed,1901243,5
22132,Horizontal explicit extranet,2025-09-05,2025-10-26,Completed,1615834,8
22133,Multi-channeled coherent implementation,2025-12-11,2025-12-17,Active,3949043,2
22134,Future-proofed systematic circuit,2024-04-22,2025-09-12,Cancelled,3717579,3
22135,Enterprise-wide explicit model,2024-08-24,2025-06-28,Active,994896,1
22136,Multi-channeled user-facing policy,2024-06-14,2024-11-03,Completed,2644444,4
22137,Focused 5thgeneration monitoring,2024-06-14,2024-12-24,Cancelled,2593453,2
22138,Adaptive reciprocal protocol,2025-11-16,2025-11-25,On Hold,3569980,3
22139,Digitized national toolset,2025-03-24,2025-06-01,Cancelled,3262585,3
22140,Operative real-time access,2023-05-17,2023-11-15,Completed,3856876,4
22141,Enhanced scalable firmware,2024-08-12,2024-09-04,Cancelled,514066,1
22142,Down-sized multi-state matrix,2024-05-24,2024-11-16,Active,2308341,4
22143,Face-to-face asynchronous hardware,2023-09-22,2024-05-23,Completed,3432842,7
22144,Object-based user-facing application,2025-06-05,2025-06-19,Completed,1846358,1
22145,Digitized executive productivity,2024-12-25,2025-07-15,Cancelled,529684,7
22146,Customizable incremental help-desk,2024-06-26,2025-03-22,Active,3313494,2
22147,Streamlined full-range neural-net,2025-03-06,2025-08-18,On Hold,3768389,4
22148,Secured bi-directional complexity,2025-01-15,2025-05-16,On Hold,3836123,1
22149,Pre-emptive directional Internet solution,2024-06-19,2024-08-04,Active,3869686,7
22150,Synergistic global challenge,2025-11-15,2025-12-29,On Hold,748749,6
22151,Triple-buffered local project,2024-08-13,2025-02-19,Completed,1952253,6
22152,Realigned full-range throughput,2023-04-03,2025-09-29,On Hold,2134747,6
22153,Enhanced content-based workforce,2023-06-22,2024-02-04,Active,994396,2
22154,Multi-channeled systemic moratorium,2025-02-27,2025-05-31,On Hold,3614885,7
22155,Diverse didactic knowledgebase,2023-10-07,2025-06-19,Cancelled,844898,2
22156,Quality-focused client-server algorithm,2023-10-29,2025-11-11,Cancelled,1303056,3
22157,Business-focused client-server solution,2024-09-29,2025-04-22,On Hold,1261429,8
22158,Networked incremental portal,2024-02-13,2025-04-22,Completed,2090031,1
22159,Grass-roots exuding open architecture,2023-01-06,2025-04-22,Completed,3440896,3
22160,Inverse reciprocal analyzer,2025-06-19,2025-09-22,On Hold,2651685,6
22161,De-engineered background service-desk,2023-07-14,2024-12-23,On Hold,2880478,7
22162,Front-line asymmetric groupware,2023-06-12,2025-06-27,Completed,2298864,8
22163,Multi-tiered object-oriented Graphic Interface,2025-12-24,2025-12-25,Completed,511071,8
22164,Assimilated 4thgeneration Graphical User Interface,2025-07-14,2025-09-24,On Hold,2150035,3
22165,Focused dynamic synergy,2023-01-27,2024-10-07,On Hold,2541938,6
22166,Reduced actuating support,2025-02-06,2025-02-10,On Hold,3531267,3
22167,Polarized reciprocal toolset,2025-06-14,2025-08-20,Cancelled,2002818,2
22168,Right-sized impactful product,2024-12-17,2025-12-16,Completed,3346177,2
22169,Mandatory 24hour middleware,2025-02-19,2025-09-08,On Hold,2659661,8
22170,Sharable national toolset,2023-01-11,2024-04-12,Completed,1030126,4
22171,Seamless holistic hardware,2023-05-31,2023-10-20,On Hold,3811521,2
22172,Right-sized multi-state focus group,2024-08-16,2024-11-08,On Hold,3860066,3
22173,Synchronized intermediate strategy,2025-12-01,2025-12-02,On Hold,887559,5
22174,Reduced impactful challenge,2023-08-21,2025-11-07,On Hold,2831645,2
22175,Horizontal logistical budgetary management,2023-03-17,2023-07-22,Cancelled,1615532,1
22176,Realigned asynchronous encoding,2024-04-07,2025-03-03,Completed,3552100,4
22177,Universal multi-tasking forecast,2024-08-29,2024-09-22,Completed,3905796,3
22178,Visionary multi-tasking migration,2023-06-23,2023-09-10,On Hold,3626702,6
22179,Cross-group high-level portal,2023-03-20,2025-02-06,Completed,1777175,8
22180,Team-oriented bifurcated hierarchy,2023-05-14,2025-12-15,Active,1526451,6
22181,Persevering tertiary functionalities,2025-03-09,2025-04-25,Cancelled,2402268,2
22182,Profound motivating capacity,2023-07-04,2025-12-14,Completed,1778519,2
22183,Compatible stable time-frame,2023-04-18,2024-07-28,Cancelled,2053770,6
22184,Phased eco-centric project,2025-03-27,2025-12-18,On Hold,1214474,1
22185,Cloned upward-trending installation,2024-11-13,2025-05-25,Completed,3166952,6
22186,Realigned full-range focus group,2025-12-27,2025-12-30,On Hold,1276157,2
22187,Secured discrete application,2024-02-09,2024-09-22,On Hold,3932599,2
22188,Monitored reciprocal capacity,2025-03-08,2025-12-14,Active,2760442,7
22189,Monitored non-volatile function,2025-07-09,2025-11-17,Cancelled,3400705,8
22190,Front-line responsive interface,2024-10-22,2024-10-22,Cancelled,3699134,6
22191,De-engineered radical hardware,2024-07-07,2024-09-15,Completed,742798,2
22192,Enterprise-wide client-driven encryption,2023-09-26,2024-03-09,Cancelled,2185523,3
22193,Self-enabling empowering capability,2025-09-24,2025-11-08,Cancelled,1344613,1
22194,Digitized bandwidth-monitored matrices,2025-07-10,2025-10-05,On Hold,2387501,2
22195,Triple-buffered high-level model,2023-09-13,2025-02-26,On Hold,1467848,5
22196,Monitored encompassing flexibility,2025-07-11,2025-08-16,Active,1604869,3
22197,Focused reciprocal approach,2023-01-30,2023-05-27,Active,2040117,2
22198,Centralized encompassing frame,2025-01-24,2025-11-08,On Hold,1616882,8
22199,Cross-group object-oriented emulation,2025-04-08,2025-12-04,Completed,595907,6
22200,Mandatory heuristic approach,2024-06-06,2025-02-09,Cancelled,2978641,3
22201,Optimized next generation synergy,2023-03-20,2023-06-04,On Hold,2232405,1
22202,Centralized secondary pricing structure,2025-11-27,2025-12-30,Cancelled,1002289,4
22203,Public-key regional parallelism,2025-08-07,2025-10-05,Cancelled,1390301,6
22204,Inverse foreground structure,2023-10-04,2025-05-20,On Hold,3925018,2
22205,Managed executive standardization,2025-01-08,2025-02-15,Active,1771053,7
22206,Mandatory 3rdgeneration hierarchy,2023-11-18,2025-04-22,On Hold,3298295,5
22207,De-engineered dedicated budgetary management,2024-06-15,2025-04-21,Cancelled,3179734,8
22208,Virtual grid-enabled hierarchy,2024-03-24,2024-09-30,Completed,1732675,7
22209,Vision-oriented disintermediate function,2025-11-24,2025-12-04,On Hold,2311216,6
22210,Advanced clear-thinking extranet,2023-04-23,2025-09-10,Completed,1495587,2
22211,Optional national Internet solution,2024-06-16,2025-04-22,Completed,3716263,4
22212,Secured explicit methodology,2024-11-07,2025-06-26,Completed,2012152,7
22213,Triple-buffered national task-force,2024-04-12,2024-08-05,On Hold,849142,4
22214,Function-based multi-state intranet,2024-01-21,2025-01-26,Completed,3238375,1
22215,Synchronized homogeneous pricing structure,2024-11-28,2025-03-29,On Hold,1599661,1
22216,Inverse directional throughput,2023-05-05,2023-06-29,Active,3665396,6
22217,Seamless client-server superstructure,2024-07-13,2025-12-30,Cancelled,2943665,4
22218,User-centric content-based info-mediaries,2025-12-07,2025-12-19,Cancelled,3340557,7
22219,Fully-configurable systemic leverage,2023-02-02,2025-04-04,On Hold,808474,4
22220,Organized optimal project,2025-01-15,2025-04-11,Cancelled,703024,6
22221,Robust stable intranet,2023-07-25,2024-08-06,Active,778470,8
22222,Automated 3rdgeneration flexibility,2024-07-29,2025-01-21,Completed,2915699,6
22223,Profound holistic firmware,2024-06-03,2025-04-01,On Hold,3245532,3
22224,Team-oriented demand-driven hub,2023-05-12,2025-11-12,On Hold,2502419,6
22225,Streamlined analyzing application,2023-02-11,2025-07-14,Active,676397,6
22226,Cross-platform foreground task-force,2023-10-01,2025-05-28,Completed,3750971,4
22227,Multi-channeled executive artificial intelligence,2025-09-11,2025-12-08,On Hold,3613645,5
22228,Stand-alone content-based application,2025-03-03,2025-08-09,Active,1811535,6
22229,Organic 5thgeneration model,2024-08-14,2024-10-26,Cancelled,3885716,4
22230,Customizable encompassing monitoring,2025-10-14,2025-12-21,Cancelled,2406347,5
22231,Extended demand-driven adapter,2024-04-20,2025-10-07,Completed,3020373,1
22232,Right-sized 4thgeneration frame,2024-09-06,2024-11-17,On Hold,666296,7
22233,Extended bandwidth-monitored installation,2025-01-10,2025-08-07,Active,2768147,1
22234,Configurable grid-enabled toolset,2024-08-01,2025-11-06,Completed,900104,5
22235,Business-focused secondary customer loyalty,2025-04-12,2025-11-12,Active,755515,6
22236,Ergonomic hybrid adapter,2025-12-02,2025-12-15,Completed,3532678,5
22237,Public-key optimizing utilization,2025-07-17,2025-09-19,Active,1711635,4
22238,Proactive next generation extranet,2025-08-03,2025-08-03,On Hold,1657432,4
22239,Right-sized didactic strategy,2023-05-07,2023-07-15,Active,1738101,1
22240,Up-sized fault-tolerant hub,2025-12-19,2025-12-31,Cancelled,1342523,1
22241,Right-sized dedicated monitoring,2024-08-19,2024-12-21,Active,3127313,4
22242,Streamlined well-modulated analyzer,2024-07-01,2024-11-15,On Hold,2659902,5
22243,Open-source solution-oriented pricing structure,2023-10-31,2025-05-31,Cancelled,2950251,6
22244,Seamless heuristic framework,2025-08-20,2025-12-13,Cancelled,3343978,7
22245,Cross-group bandwidth-monitored monitoring,2025-03-12,2025-05-11,On Hold,2274476,4
22246,Enhanced global access,2024-09-11,2024-10-02,On Hold,1336288,7
22247,Exclusive fresh-thinking hardware,2023-04-29,2024-04-04,Completed,3058059,8
22248,Networked stable installation,2023-07-09,2024-07-06,On Hold,910243,1
22249,Digitized 24/7 strategy,2024-10-05,2025-04-30,Cancelled,2722097,8
22250,Seamless encompassing orchestration,2023-09-29,2024-11-09,Cancelled,2679303,3
22251,Down-sized scalable help-desk,2025-09-29,2025-11-25,Active,3087064,8
22252,Expanded disintermediate installation,2024-02-17,2025-12-09,Completed,900966,2
22253,Stand-alone system-worthy flexibility,2025-05-28,2025-07-26,On Hold,667870,8
22254,Front-line zero-defect concept,2025-12-13,2026-01-02,Active,3179489,1
22255,Inverse value-added Internet solution,2023-07-10,2024-04-02,On Hold,626118,5
22256,Quality-focused discrete product,2023-03-03,2025-11-17,On Hold,3663398,7
22257,Profound multi-state archive,2025-09-30,2025-10-18,On Hold,3292725,6
22258,Re-engineered zero administration artificial intelligence,2025-09-14,2025-12-29,On Hold,1655859,8
22259,Customer-focused local firmware,2023-01-23,2024-04-25,Active,1580923,8
22260,Extended leadingedge website,2024-03-17,2025-06-23,Completed,1950863,8
22261,Up-sized fault-tolerant archive,2025-07-30,2025-10-30,On Hold,2170510,3
22262,Digitized executive project,2025-03-14,2025-12-10,Completed,537068,5
22263,Realigned discrete attitude,2023-12-27,2024-12-25,On Hold,1113069,5
22264,Cross-group actuating paradigm,2024-09-14,2024-10-24,Cancelled,2234579,3
22265,Quality-focused analyzing standardization,2025-02-21,2025-07-04,Cancelled,3769406,6
22266,Function-based solution-oriented adapter,2023-10-08,2024-06-25,Active,3216783,2
22267,Fundamental heuristic approach,2024-10-15,2025-06-01,On Hold,3203993,5
22268,Open-source didactic model,2024-12-11,2025-09-29,On Hold,1606212,3
22269,Devolved homogeneous orchestration,2025-05-02,2025-09-30,Completed,2010946,6
22270,Synchronized bifurcated methodology,2024-12-10,2025-09-06,Completed,2958979,6
22271,Networked systemic budgetary management,2023-12-18,2024-04-02,Active,1661447,2
22272,Centralized 24hour function,2025-05-03,2025-05-07,Completed,1039120,7
22273,Persevering zero-defect extranet,2025-06-21,2025-09-25,Active,3026212,4
22274,Persevering content-based parallelism,2023-01-30,2023-12-28,Active,954085,8
22275,Quality-focused full-range benchmark,2024-01-15,2025-09-14,Cancelled,3726932,1
22276,Polarized transitional framework,2024-01-22,2024-04-13,Active,1565999,6
22277,Configurable multi-state database,2025-05-03,2025-12-16,Cancelled,1745213,6
22278,Quality-focused executive methodology,2024-02-09,2024-11-12,Active,2787668,3
22279,Versatile coherent parallelism,2025-10-01,2025-10-14,On Hold,2305470,6
22280,Cloned uniform firmware,2025-10-31,2025-12-16,Active,2603448,6
22281,Diverse bandwidth-monitored forecast,2024-03-21,2024-10-27,Active,2037995,6
22282,Multi-channeled next generation artificial intelligence,2025-06-02,2025-08-01,Completed,2656246,6
22283,Universal next generation migration,2024-08-09,2025-09-30,Cancelled,3070729,5
22284,Upgradable demand-driven throughput,2023-02-13,2024-07-09,Active,2209169,6
22285,User-friendly client-server Graphic Interface,2023-12-14,2024-04-23,Cancelled,1364078,5
22286,Integrated real-time utilization,2024-03-29,2024-07-02,Active,1831216,3
22287,Extended local initiative,2024-03-25,2024-10-29,Cancelled,989009,7
22288,Cross-group eco-centric ability,2025-06-23,2025-12-29,Completed,3685787,7
22289,Right-sized scalable initiative,2023-08-30,2025-03-02,Active,1336125,7
22290,Re-engineered dynamic process improvement,2025-05-19,2025-11-08,Active,1878663,8
22291,Right-sized logistical paradigm,2025-11-13,2025-11-22,Cancelled,3167302,8
22292,Decentralized user-facing moderator,2024-03-03,2025-06-24,Active,1264759,1
22293,Persevering interactive emulation,2024-03-10,2025-09-13,Cancelled,1514994,5
22294,Proactive directional hub,2024-03-11,2024-03-14,Active,3642445,7
22295,Enterprise-wide contextually-based hub,2025-02-13,2025-10-30,Completed,1693743,1
22296,Team-oriented exuding frame,2025-06-21,2025-08-19,Cancelled,1146644,5
22297,Synergized value-added hub,2024-11-09,2025-01-16,Completed,3033386,8
22298,Quality-focused tertiary model,2023-12-24,2024-03-03,Cancelled,3618957,7
22299,Organized zero administration challenge,2025-03-28,2025-04-15,Active,2778457,6
22300,Upgradable homogeneous secured line,2025-06-24,2025-08-07,Completed,2250015,4
22301,User-friendly reciprocal leverage,2024-07-02,2024-10-18,On Hold,3331807,8
22302,Networked incremental ability,2025-07-01,2025-09-15,Cancelled,3923991,6
22303,Public-key grid-enabled strategy,2025-11-13,2025-12-26,Active,2014345,6
22304,Customizable modular migration,2025-12-30,2026-01-01,On Hold,2693108,1
22305,Public-key didactic instruction set,2023-05-22,2024-07-03,Completed,3551489,4
22306,Advanced 5thgeneration ability,2025-05-02,2025-07-03,Completed,2606175,2
22307,Upgradable clear-thinking attitude,2023-02-28,2023-09-02,Active,3210987,7
22308,Function-based global firmware,2025-07-04,2025-07-05,Active,550431,4
22309,Synergistic empowering instruction set,2024-06-29,2025-01-03,On Hold,2806709,6
22310,Profound optimizing capability,2025-04-16,2025-11-13,Active,2201350,6
22311,Customizable regional utilization,2024-04-18,2024-09-19,Completed,2322306,4
22312,Re-engineered context-sensitive firmware,2025-10-19,2025-12-01,On Hold,972238,2
22313,Progressive interactive encryption,2025-05-25,2025-08-15,Completed,1813818,4
22314,Fundamental neutral interface,2024-05-28,2025-10-05,Active,974392,1
22315,Grass-roots executive functionalities,2025-05-24,2025-12-07,Cancelled,3871107,4
22316,Face-to-face uniform structure,2023-06-10,2025-12-04,On Hold,3369976,2
22317,Managed foreground matrix,2025-07-28,2025-09-14,Completed,2319470,7
22318,Decentralized 4thgeneration synergy,2023-12-14,2024-01-31,Active,2995554,3
22319,Phased upward-trending knowledgebase,2025-12-12,2025-12-14,Completed,2564657,8
22320,Proactive bifurcated access,2023-03-07,2024-03-31,Completed,3390541,5
22321,Multi-lateral 4thgeneration pricing structure,2025-07-10,2025-12-15,On Hold,1021731,8
22322,Expanded next generation access,2024-06-08,2025-12-27,Active,2987581,1
22323,Proactive maximized database,2023-12-20,2025-06-23,Completed,3146903,7
22324,Cross-group neutral benchmark,2023-12-11,2025-04-11,Cancelled,2047259,2
22325,Virtual discrete firmware,2024-07-05,2025-11-03,Active,3693130,3
22326,Distributed neutral core,2023-05-18,2024-04-28,Completed,1850128,6
22327,Cross-group leadingedge pricing structure,2023-08-12,2023-09-24,Cancelled,2631796,8
22328,Streamlined national moratorium,2025-07-13,2025-08-17,Cancelled,3701726,1
22329,Streamlined empowering synergy,2023-08-02,2025-03-19,Completed,1178796,3
22330,Multi-channeled 6thgeneration application,2023-08-24,2024-10-22,Active,3224974,4
22331,Automated object-oriented time-frame,2024-01-16,2025-06-29,Active,1944803,4
22332,Face-to-face 24hour neural-net,2024-11-24,2025-12-24,Active,1486576,1
22333,Integrated client-server open system,2023-08-25,2025-01-27,On Hold,2932280,8
22334,Face-to-face directional focus group,2025-12-17,2025-12-31,Cancelled,2198564,8
22335,Fully-configurable 6thgeneration moderator,2024-01-05,2024-09-16,Active,2417460,5
22336,Optimized zero administration algorithm,2024-09-26,2024-12-05,Active,1674342,5
